instant,dteday,season,year,month,hour,holiday,weekday,weather,temperature,feeling_temperature,humidity,wind_speed,casual,registered,total_rent,day_category,humidity_category
12305,2012-06-01,Summer,2012,June,21,No,Friday,Light Rain,0.64,0.5909,78.0,0.2537,12,73,85,Weekday,High
12306,2012-06-01,Summer,2012,June,22,No,Friday,Light Rain,0.6,0.5455,88.0,0.1343,1,22,23,Weekday,High
12307,2012-06-01,Summer,2012,June,23,No,Friday,Light Rain,0.6,0.5455,88.0,0.1343,6,67,73,Weekday,High
12308,2012-06-02,Summer,2012,June,0,No,Saturday,Mist,0.56,0.5303,83.0,0.1343,5,81,86,Weekend,High
12309,2012-06-02,Summer,2012,June,1,No,Saturday,Mist,0.56,0.5303,83.0,0.1045,15,61,76,Weekend,High
12310,2012-06-02,Summer,2012,June,2,No,Saturday,Mist,0.54,0.5152,88.0,0.0,3,38,41,Weekend,High
12311,2012-06-02,Summer,2012,June,3,No,Saturday,Clear,0.56,0.5303,73.0,0.2537,8,18,26,Weekend,High
12312,2012-06-02,Summer,2012,June,4,No,Saturday,Clear,0.54,0.5152,68.0,0.2836,2,11,13,Weekend,High
12313,2012-06-02,Summer,2012,June,5,No,Saturday,Clear,0.5,0.4848,72.0,0.194,1,11,12,Weekend,High
12314,2012-06-02,Summer,2012,June,6,No,Saturday,Mist,0.5,0.4848,77.0,0.194,5,31,36,Weekend,High
12315,2012-06-02,Summer,2012,June,7,No,Saturday,Clear,0.52,0.5,72.0,0.1045,9,77,86,Weekend,High
12316,2012-06-02,Summer,2012,June,8,No,Saturday,Clear,0.54,0.5152,64.0,0.1642,30,180,210,Weekend,High
12317,2012-06-02,Summer,2012,June,9,No,Saturday,Clear,0.56,0.5303,60.0,0.2537,89,243,332,Weekend,Normal
12318,2012-06-02,Summer,2012,June,10,No,Saturday,Clear,0.6,0.6212,53.0,0.2985,145,348,493,Weekend,Normal
12319,2012-06-02,Summer,2012,June,11,No,Saturday,Clear,0.58,0.5455,46.0,0.2836,179,357,536,Weekend,Normal
12320,2012-06-02,Summer,2012,June,12,No,Saturday,Clear,0.62,0.6212,43.0,0.3582,250,418,668,Weekend,Normal
12321,2012-06-02,Summer,2012,June,13,No,Saturday,Clear,0.62,0.6212,41.0,0.2537,279,400,679,Weekend,Normal
12322,2012-06-02,Summer,2012,June,14,No,Saturday,Clear,0.64,0.6212,38.0,0.2985,259,388,647,Weekend,Normal
12323,2012-06-02,Summer,2012,June,15,No,Saturday,Clear,0.64,0.6212,38.0,0.2537,297,405,702,Weekend,Normal
12324,2012-06-02,Summer,2012,June,16,No,Saturday,Clear,0.64,0.6212,38.0,0.2537,275,369,644,Weekend,Normal
12325,2012-06-02,Summer,2012,June,17,No,Saturday,Clear,0.64,0.6212,36.0,0.0,248,338,586,Weekend,Normal
12326,2012-06-02,Summer,2012,June,18,No,Saturday,Clear,0.64,0.6212,36.0,0.0,171,341,512,Weekend,Normal
12327,2012-06-02,Summer,2012,June,19,No,Saturday,Clear,0.64,0.6212,36.0,0.1642,185,369,554,Weekend,Normal
12328,2012-06-02,Summer,2012,June,20,No,Saturday,Clear,0.62,0.6212,35.0,0.2836,139,260,399,Weekend,Normal
12329,2012-06-02,Summer,2012,June,21,No,Saturday,Clear,0.6,0.6212,40.0,0.1045,96,220,316,Weekend,Normal
12330,2012-06-02,Summer,2012,June,22,No,Saturday,Clear,0.58,0.5455,46.0,0.1343,52,176,228,Weekend,Normal
12331,2012-06-02,Summer,2012,June,23,No,Saturday,Clear,0.56,0.5303,52.0,0.1045,53,185,238,Weekend,Normal
12332,2012-06-03,Summer,2012,June,0,No,Sunday,Clear,0.54,0.5152,60.0,0.1642,27,142,169,Weekend,Normal
12333,2012-06-03,Summer,2012,June,1,No,Sunday,Clear,0.54,0.5152,56.00000000000001,0.1343,21,100,121,Weekend,Normal
12334,2012-06-03,Summer,2012,June,2,No,Sunday,Clear,0.52,0.5,59.0,0.1045,22,67,89,Weekend,Normal
12335,2012-06-03,Summer,2012,June,3,No,Sunday,Clear,0.52,0.5,63.0,0.1045,16,34,50,Weekend,High
12336,2012-06-03,Summer,2012,June,4,No,Sunday,Clear,0.5,0.4848,72.0,0.0896,1,12,13,Weekend,High
12337,2012-06-03,Summer,2012,June,5,No,Sunday,Clear,0.5,0.4848,68.0,0.0,1,11,12,Weekend,High
12338,2012-06-03,Summer,2012,June,6,No,Sunday,Clear,0.46,0.4545,82.0,0.1045,6,16,22,Weekend,High
12339,2012-06-03,Summer,2012,June,7,No,Sunday,Clear,0.5,0.4848,68.0,0.1045,6,29,35,Weekend,High
12340,2012-06-03,Summer,2012,June,8,No,Sunday,Clear,0.54,0.5152,60.0,0.0896,30,110,140,Weekend,Normal
12341,2012-06-03,Summer,2012,June,9,No,Sunday,Clear,0.6,0.6212,46.0,0.194,70,230,300,Weekend,Normal
12342,2012-06-03,Summer,2012,June,10,No,Sunday,Clear,0.62,0.6212,43.0,0.2239,127,277,404,Weekend,Normal
12343,2012-06-03,Summer,2012,June,11,No,Sunday,Clear,0.64,0.6212,41.0,0.2537,199,312,511,Weekend,Normal
12344,2012-06-03,Summer,2012,June,12,No,Sunday,Clear,0.66,0.6212,39.0,0.2985,276,408,684,Weekend,Normal
12345,2012-06-03,Summer,2012,June,13,No,Sunday,Clear,0.68,0.6364,36.0,0.2836,265,421,686,Weekend,Normal
12346,2012-06-03,Summer,2012,June,14,No,Sunday,Clear,0.68,0.6364,36.0,0.3284,267,411,678,Weekend,Normal
12347,2012-06-03,Summer,2012,June,15,No,Sunday,Clear,0.7,0.6364,34.0,0.0,236,408,644,Weekend,Normal
12348,2012-06-03,Summer,2012,June,16,No,Sunday,Clear,0.7,0.6364,34.0,0.2985,226,436,662,Weekend,Normal
12349,2012-06-03,Summer,2012,June,17,No,Sunday,Clear,0.7,0.6364,34.0,0.2537,192,386,578,Weekend,Normal
12350,2012-06-03,Summer,2012,June,18,No,Sunday,Clear,0.7,0.6364,34.0,0.2537,153,343,496,Weekend,Normal
12351,2012-06-03,Summer,2012,June,19,No,Sunday,Clear,0.68,0.6364,34.0,0.2836,116,337,453,Weekend,Normal
12352,2012-06-03,Summer,2012,June,20,No,Sunday,Clear,0.66,0.6212,39.0,0.194,84,230,314,Weekend,Normal
12353,2012-06-03,Summer,2012,June,21,No,Sunday,Clear,0.62,0.6212,43.0,0.1642,66,180,246,Weekend,Normal
12354,2012-06-03,Summer,2012,June,22,No,Sunday,Clear,0.62,0.6212,50.0,0.3881,61,165,226,Weekend,Normal
12355,2012-06-03,Summer,2012,June,23,No,Sunday,Clear,0.58,0.5455,53.0,0.1045,26,82,108,Weekend,Normal
12356,2012-06-04,Summer,2012,June,0,No,Monday,Clear,0.58,0.5455,53.0,0.0,11,38,49,Weekday,Normal
12357,2012-06-04,Summer,2012,June,1,No,Monday,Light Rain,0.56,0.5303,60.0,0.1642,4,10,14,Weekday,Normal
12358,2012-06-04,Summer,2012,June,2,No,Monday,Clear,0.56,0.5303,60.0,0.2239,1,10,11,Weekday,Normal
12359,2012-06-04,Summer,2012,June,3,No,Monday,Mist,0.56,0.5303,60.0,0.1642,0,5,5,Weekday,Normal
12360,2012-06-04,Summer,2012,June,4,No,Monday,Clear,0.54,0.5152,64.0,0.0896,2,6,8,Weekday,High
12361,2012-06-04,Summer,2012,June,5,No,Monday,Clear,0.52,0.5,68.0,0.0,2,33,35,Weekday,High
12362,2012-06-04,Summer,2012,June,6,No,Monday,Clear,0.52,0.5,68.0,0.0,4,135,139,Weekday,High
12363,2012-06-04,Summer,2012,June,7,No,Monday,Clear,0.56,0.5303,60.0,0.2239,13,504,517,Weekday,Normal
12364,2012-06-04,Summer,2012,June,8,No,Monday,Clear,0.6,0.6212,49.0,0.2239,22,643,665,Weekday,Normal
12365,2012-06-04,Summer,2012,June,9,No,Monday,Clear,0.62,0.6212,43.0,0.2836,38,244,282,Weekday,Normal
12366,2012-06-04,Summer,2012,June,10,No,Monday,Clear,0.64,0.6212,41.0,0.4627,67,120,187,Weekday,Normal
12367,2012-06-04,Summer,2012,June,11,No,Monday,Clear,0.64,0.6212,38.0,0.4925,71,168,239,Weekday,Normal
12368,2012-06-04,Summer,2012,June,12,No,Monday,Clear,0.64,0.6212,41.0,0.4478,62,220,282,Weekday,Normal
12369,2012-06-04,Summer,2012,June,13,No,Monday,Clear,0.64,0.6212,41.0,0.3582,85,189,274,Weekday,Normal
12370,2012-06-04,Summer,2012,June,14,No,Monday,Clear,0.62,0.6212,41.0,0.4925,84,186,270,Weekday,Normal
12371,2012-06-04,Summer,2012,June,15,No,Monday,Clear,0.66,0.6212,39.0,0.2985,77,215,292,Weekday,Normal
12372,2012-06-04,Summer,2012,June,16,No,Monday,Clear,0.66,0.6212,39.0,0.4627,73,375,448,Weekday,Normal
12373,2012-06-04,Summer,2012,June,17,No,Monday,Clear,0.64,0.6212,38.0,0.4478,101,733,834,Weekday,Normal
12374,2012-06-04,Summer,2012,June,18,No,Monday,Clear,0.64,0.6212,38.0,0.3881,103,719,822,Weekday,Normal
12375,2012-06-04,Summer,2012,June,19,No,Monday,Clear,0.62,0.6212,38.0,0.4179,91,554,645,Weekday,Normal
12376,2012-06-04,Summer,2012,June,20,No,Monday,Clear,0.6,0.6212,40.0,0.3582,71,390,461,Weekday,Normal
12377,2012-06-04,Summer,2012,June,21,No,Monday,Clear,0.58,0.5455,49.0,0.2537,40,225,265,Weekday,Normal
12378,2012-06-04,Summer,2012,June,22,No,Monday,Clear,0.56,0.5303,52.0,0.2836,41,127,168,Weekday,Normal
12379,2012-06-04,Summer,2012,June,23,No,Monday,Clear,0.58,0.5455,49.0,0.2985,8,78,86,Weekday,Normal
12380,2012-06-05,Summer,2012,June,0,No,Tuesday,Clear,0.54,0.5152,68.0,0.4179,6,28,34,Weekday,High
12381,2012-06-05,Summer,2012,June,1,No,Tuesday,Mist,0.52,0.5,77.0,0.3284,2,18,20,Weekday,High
12382,2012-06-05,Summer,2012,June,2,No,Tuesday,Light Rain,0.52,0.5,72.0,0.2985,0,8,8,Weekday,High
12383,2012-06-05,Summer,2012,June,3,No,Tuesday,Light Rain,0.5,0.4848,82.0,0.194,0,5,5,Weekday,High
12384,2012-06-05,Summer,2012,June,4,No,Tuesday,Light Rain,0.5,0.4848,82.0,0.194,1,4,5,Weekday,High
12385,2012-06-05,Summer,2012,June,5,No,Tuesday,Light Rain,0.48,0.4697,82.0,0.1642,1,35,36,Weekday,High
12386,2012-06-05,Summer,2012,June,6,No,Tuesday,Clear,0.48,0.4697,82.0,0.2537,7,177,184,Weekday,High
12387,2012-06-05,Summer,2012,June,7,No,Tuesday,Clear,0.48,0.4697,77.0,0.2985,29,540,569,Weekday,High
12388,2012-06-05,Summer,2012,June,8,No,Tuesday,Mist,0.48,0.4697,77.0,0.2239,30,680,710,Weekday,High
12389,2012-06-05,Summer,2012,June,9,No,Tuesday,Mist,0.52,0.5,72.0,0.2537,50,285,335,Weekday,High
12390,2012-06-05,Summer,2012,June,10,No,Tuesday,Mist,0.52,0.5,63.0,0.2985,58,118,176,Weekday,High
12391,2012-06-05,Summer,2012,June,11,No,Tuesday,Mist,0.56,0.5303,56.00000000000001,0.194,65,162,227,Weekday,Normal
12392,2012-06-05,Summer,2012,June,12,No,Tuesday,Mist,0.54,0.5152,56.00000000000001,0.2239,45,202,247,Weekday,Normal
12393,2012-06-05,Summer,2012,June,13,No,Tuesday,Mist,0.6,0.6212,46.0,0.1642,66,201,267,Weekday,Normal
12394,2012-06-05,Summer,2012,June,14,No,Tuesday,Mist,0.58,0.5455,46.0,0.1642,82,194,276,Weekday,Normal
12395,2012-06-05,Summer,2012,June,15,No,Tuesday,Mist,0.58,0.5455,46.0,0.1343,54,218,272,Weekday,Normal
12396,2012-06-05,Summer,2012,June,16,No,Tuesday,Clear,0.6,0.6212,43.0,0.194,91,382,473,Weekday,Normal
12397,2012-06-05,Summer,2012,June,17,No,Tuesday,Clear,0.6,0.6212,43.0,0.0,86,764,850,Weekday,Normal
12398,2012-06-05,Summer,2012,June,18,No,Tuesday,Clear,0.6,0.6212,43.0,0.194,111,679,790,Weekday,Normal
12399,2012-06-05,Summer,2012,June,19,No,Tuesday,Clear,0.58,0.5455,46.0,0.2537,68,445,513,Weekday,Normal
12400,2012-06-05,Summer,2012,June,20,No,Tuesday,Clear,0.56,0.5303,49.0,0.2239,44,371,415,Weekday,Normal
12401,2012-06-05,Summer,2012,June,21,No,Tuesday,Clear,0.54,0.5152,56.00000000000001,0.1642,30,253,283,Weekday,Normal
12402,2012-06-05,Summer,2012,June,22,No,Tuesday,Clear,0.56,0.5303,52.0,0.1045,22,171,193,Weekday,Normal
12403,2012-06-05,Summer,2012,June,23,No,Tuesday,Clear,0.54,0.5152,56.00000000000001,0.0896,20,93,113,Weekday,Normal
12404,2012-06-06,Summer,2012,June,0,No,Wednesday,Clear,0.52,0.5,59.0,0.0896,3,46,49,Weekday,Normal
12405,2012-06-06,Summer,2012,June,1,No,Wednesday,Clear,0.52,0.5,68.0,0.0,6,21,27,Weekday,High
12406,2012-06-06,Summer,2012,June,2,No,Wednesday,Clear,0.5,0.4848,68.0,0.0,4,7,11,Weekday,High
12407,2012-06-06,Summer,2012,June,3,No,Wednesday,Clear,0.46,0.4545,82.0,0.0,0,8,8,Weekday,High
12408,2012-06-06,Summer,2012,June,4,No,Wednesday,Clear,0.46,0.4545,82.0,0.1045,3,7,10,Weekday,High
12409,2012-06-06,Summer,2012,June,5,No,Wednesday,Clear,0.48,0.4697,77.0,0.0,1,37,38,Weekday,High
12410,2012-06-06,Summer,2012,June,6,No,Wednesday,Clear,0.48,0.4697,77.0,0.0,7,165,172,Weekday,High
12411,2012-06-06,Summer,2012,June,7,No,Wednesday,Clear,0.5,0.4848,72.0,0.0,16,531,547,Weekday,High
12412,2012-06-06,Summer,2012,June,8,No,Wednesday,Clear,0.54,0.5152,68.0,0.0,31,637,668,Weekday,High
12413,2012-06-06,Summer,2012,June,9,No,Wednesday,Clear,0.56,0.5303,60.0,0.0896,35,268,303,Weekday,Normal
12414,2012-06-06,Summer,2012,June,10,No,Wednesday,Clear,0.6,0.6212,46.0,0.0896,55,148,203,Weekday,Normal
12415,2012-06-06,Summer,2012,June,11,No,Wednesday,Clear,0.62,0.6212,43.0,0.0896,65,161,226,Weekday,Normal
12416,2012-06-06,Summer,2012,June,12,No,Wednesday,Clear,0.62,0.6212,38.0,0.0,80,235,315,Weekday,Normal
12417,2012-06-06,Summer,2012,June,13,No,Wednesday,Clear,0.62,0.6212,41.0,0.0896,73,230,303,Weekday,Normal
12418,2012-06-06,Summer,2012,June,14,No,Wednesday,Clear,0.64,0.6212,38.0,0.0,111,191,302,Weekday,Normal
12419,2012-06-06,Summer,2012,June,15,No,Wednesday,Clear,0.64,0.6212,38.0,0.0,75,225,300,Weekday,Normal
12420,2012-06-06,Summer,2012,June,16,No,Wednesday,Clear,0.64,0.6212,41.0,0.1343,107,345,452,Weekday,Normal
12421,2012-06-06,Summer,2012,June,17,No,Wednesday,Clear,0.62,0.6212,43.0,0.1343,72,652,724,Weekday,Normal
12422,2012-06-06,Summer,2012,June,18,No,Wednesday,Light Rain,0.6,0.6212,53.0,0.194,94,688,782,Weekday,Normal
12423,2012-06-06,Summer,2012,June,19,No,Wednesday,Clear,0.56,0.5303,73.0,0.2985,52,486,538,Weekday,High
12424,2012-06-06,Summer,2012,June,20,No,Wednesday,Clear,0.54,0.5152,73.0,0.2836,59,349,408,Weekday,High
12425,2012-06-06,Summer,2012,June,21,No,Wednesday,Clear,0.54,0.5152,73.0,0.1642,38,260,298,Weekday,High
12426,2012-06-06,Summer,2012,June,22,No,Wednesday,Clear,0.52,0.5,77.0,0.0896,27,221,248,Weekday,High
12427,2012-06-06,Summer,2012,June,23,No,Wednesday,Clear,0.52,0.5,77.0,0.0,13,110,123,Weekday,High
12428,2012-06-07,Summer,2012,June,0,No,Thursday,Clear,0.52,0.5,77.0,0.1343,9,50,59,Weekday,High
12429,2012-06-07,Summer,2012,June,1,No,Thursday,Clear,0.52,0.5,77.0,0.1642,5,17,22,Weekday,High
12430,2012-06-07,Summer,2012,June,2,No,Thursday,Clear,0.52,0.5,77.0,0.0896,0,12,12,Weekday,High
12431,2012-06-07,Summer,2012,June,3,No,Thursday,Clear,0.5,0.4848,77.0,0.1045,0,5,5,Weekday,High
12432,2012-06-07,Summer,2012,June,4,No,Thursday,Clear,0.46,0.4545,88.0,0.1045,0,6,6,Weekday,High
12433,2012-06-07,Summer,2012,June,5,No,Thursday,Clear,0.48,0.4697,82.0,0.0896,0,34,34,Weekday,High
12434,2012-06-07,Summer,2012,June,6,No,Thursday,Clear,0.46,0.4545,88.0,0.1045,5,165,170,Weekday,High
12435,2012-06-07,Summer,2012,June,7,No,Thursday,Clear,0.5,0.4848,82.0,0.1642,20,506,526,Weekday,High
12436,2012-06-07,Summer,2012,June,8,No,Thursday,Clear,0.52,0.5,77.0,0.0,20,661,681,Weekday,High
12437,2012-06-07,Summer,2012,June,9,No,Thursday,Clear,0.58,0.5455,68.0,0.0,37,300,337,Weekday,High
12438,2012-06-07,Summer,2012,June,10,No,Thursday,Clear,0.6,0.6061,64.0,0.0896,56,154,210,Weekday,High
12439,2012-06-07,Summer,2012,June,11,No,Thursday,Clear,0.66,0.6212,47.0,0.2239,67,170,237,Weekday,Normal
12440,2012-06-07,Summer,2012,June,12,No,Thursday,Clear,0.7,0.6364,42.0,0.0,62,274,336,Weekday,Normal
12441,2012-06-07,Summer,2012,June,13,No,Thursday,Clear,0.7,0.6364,37.0,0.2836,65,250,315,Weekday,Normal
12442,2012-06-07,Summer,2012,June,14,No,Thursday,Clear,0.72,0.6515,37.0,0.2537,67,198,265,Weekday,Normal
12443,2012-06-07,Summer,2012,June,15,No,Thursday,Clear,0.74,0.6515,30.0,0.0,99,234,333,Weekday,Low
12444,2012-06-07,Summer,2012,June,16,No,Thursday,Clear,0.72,0.6515,34.0,0.2239,77,389,466,Weekday,Normal
12445,2012-06-07,Summer,2012,June,17,No,Thursday,Clear,0.72,0.6515,34.0,0.2537,91,778,869,Weekday,Normal
12446,2012-06-07,Summer,2012,June,18,No,Thursday,Clear,0.7,0.6364,34.0,0.2836,110,703,813,Weekday,Normal
12447,2012-06-07,Summer,2012,June,19,No,Thursday,Clear,0.7,0.6364,34.0,0.2836,65,537,602,Weekday,Normal
12448,2012-06-07,Summer,2012,June,20,No,Thursday,Clear,0.66,0.6212,36.0,0.2985,76,402,478,Weekday,Normal
12449,2012-06-07,Summer,2012,June,21,No,Thursday,Clear,0.62,0.6212,41.0,0.3284,30,283,313,Weekday,Normal
12450,2012-06-07,Summer,2012,June,22,No,Thursday,Clear,0.6,0.6212,46.0,0.1642,35,193,228,Weekday,Normal
12451,2012-06-07,Summer,2012,June,23,No,Thursday,Clear,0.56,0.5303,52.0,0.1343,42,135,177,Weekday,Normal
12452,2012-06-08,Summer,2012,June,0,No,Friday,Clear,0.56,0.5303,56.00000000000001,0.1642,18,59,77,Weekday,Normal
12453,2012-06-08,Summer,2012,June,1,No,Friday,Clear,0.56,0.5303,56.00000000000001,0.1642,4,25,29,Weekday,Normal
12454,2012-06-08,Summer,2012,June,2,No,Friday,Clear,0.56,0.5303,56.00000000000001,0.0,2,17,19,Weekday,Normal
12455,2012-06-08,Summer,2012,June,3,No,Friday,Clear,0.54,0.5152,60.0,0.0896,0,8,8,Weekday,Normal
12456,2012-06-08,Summer,2012,June,4,No,Friday,Clear,0.52,0.5,63.0,0.0,1,9,10,Weekday,High
12457,2012-06-08,Summer,2012,June,5,No,Friday,Clear,0.5,0.4848,72.0,0.1045,1,28,29,Weekday,High
12458,2012-06-08,Summer,2012,June,6,No,Friday,Clear,0.52,0.5,68.0,0.0896,8,131,139,Weekday,High
12459,2012-06-08,Summer,2012,June,7,No,Friday,Clear,0.52,0.5,72.0,0.1045,19,409,428,Weekday,High
12460,2012-06-08,Summer,2012,June,8,No,Friday,Clear,0.58,0.5455,60.0,0.0896,37,663,700,Weekday,Normal
12461,2012-06-08,Summer,2012,June,9,No,Friday,Clear,0.62,0.6212,53.0,0.1642,47,335,382,Weekday,Normal
12462,2012-06-08,Summer,2012,June,10,No,Friday,Clear,0.66,0.6212,47.0,0.2537,62,187,249,Weekday,Normal
12463,2012-06-08,Summer,2012,June,11,No,Friday,Clear,0.7,0.6364,42.0,0.2537,65,199,264,Weekday,Normal
12464,2012-06-08,Summer,2012,June,12,No,Friday,Clear,0.72,0.6515,39.0,0.3284,89,280,369,Weekday,Normal
12465,2012-06-08,Summer,2012,June,13,No,Friday,Clear,0.74,0.6515,37.0,0.2537,129,287,416,Weekday,Normal
12466,2012-06-08,Summer,2012,June,14,No,Friday,Clear,0.76,0.6667,31.0,0.3881,128,245,373,Weekday,Normal
12467,2012-06-08,Summer,2012,June,15,No,Friday,Clear,0.76,0.6667,28.999999999999996,0.2836,98,299,397,Weekday,Low
12468,2012-06-08,Summer,2012,June,16,No,Friday,Clear,0.76,0.6667,28.999999999999996,0.2985,111,412,523,Weekday,Low
12469,2012-06-08,Summer,2012,June,17,No,Friday,Clear,0.76,0.6667,28.999999999999996,0.194,114,679,793,Weekday,Low
12470,2012-06-08,Summer,2012,June,18,No,Friday,Clear,0.76,0.6667,27.0,0.2239,147,576,723,Weekday,Low
12471,2012-06-08,Summer,2012,June,19,No,Friday,Clear,0.74,0.6515,30.0,0.2239,95,460,555,Weekday,Low
12472,2012-06-08,Summer,2012,June,20,No,Friday,Clear,0.72,0.6515,32.0,0.1343,117,291,408,Weekday,Normal
12473,2012-06-08,Summer,2012,June,21,No,Friday,Clear,0.7,0.6364,37.0,0.1343,83,256,339,Weekday,Normal
12474,2012-06-08,Summer,2012,June,22,No,Friday,Clear,0.68,0.6364,41.0,0.1045,61,230,291,Weekday,Normal
12475,2012-06-08,Summer,2012,June,23,No,Friday,Clear,0.64,0.6212,56.99999999999999,0.1642,52,163,215,Weekday,Normal
12476,2012-06-09,Summer,2012,June,0,No,Saturday,Clear,0.64,0.6212,53.0,0.1045,54,152,206,Weekend,Normal
12477,2012-06-09,Summer,2012,June,1,No,Saturday,Clear,0.64,0.6212,53.0,0.0896,34,89,123,Weekend,Normal
12478,2012-06-09,Summer,2012,June,2,No,Saturday,Clear,0.64,0.6212,50.0,0.2239,21,68,89,Weekend,Normal
12479,2012-06-09,Summer,2012,June,3,No,Saturday,Clear,0.62,0.6212,56.99999999999999,0.0,12,28,40,Weekend,Normal
12480,2012-06-09,Summer,2012,June,4,No,Saturday,Clear,0.62,0.6212,56.99999999999999,0.0,2,6,8,Weekend,Normal
12481,2012-06-09,Summer,2012,June,5,No,Saturday,Clear,0.6,0.6212,56.00000000000001,0.1045,4,15,19,Weekend,Normal
12482,2012-06-09,Summer,2012,June,6,No,Saturday,Clear,0.56,0.5303,64.0,0.1045,17,63,80,Weekend,High
12483,2012-06-09,Summer,2012,June,7,No,Saturday,Clear,0.58,0.5455,64.0,0.1045,26,61,87,Weekend,High
12484,2012-06-09,Summer,2012,June,8,No,Saturday,Clear,0.62,0.6061,61.0,0.1045,42,202,244,Weekend,High
12485,2012-06-09,Summer,2012,June,9,No,Saturday,Clear,0.64,0.6212,56.99999999999999,0.1642,99,241,340,Weekend,Normal
12486,2012-06-09,Summer,2012,June,10,No,Saturday,Clear,0.7,0.6515,51.0,0.1045,168,298,466,Weekend,Normal
12487,2012-06-09,Summer,2012,June,11,No,Saturday,Clear,0.76,0.6667,35.0,0.0,218,351,569,Weekend,Normal
12488,2012-06-09,Summer,2012,June,12,No,Saturday,Clear,0.8,0.697,28.999999999999996,0.2537,196,335,531,Weekend,Low
12489,2012-06-09,Summer,2012,June,13,No,Saturday,Clear,0.82,0.697,24.0,0.2836,236,349,585,Weekend,Low
12490,2012-06-09,Summer,2012,June,14,No,Saturday,Clear,0.82,0.697,23.0,0.194,239,354,593,Weekend,Low
12491,2012-06-09,Summer,2012,June,15,No,Saturday,Clear,0.84,0.7121,20.0,0.2985,218,337,555,Weekend,Low
12492,2012-06-09,Summer,2012,June,16,No,Saturday,Clear,0.82,0.697,24.0,0.194,219,315,534,Weekend,Low
12493,2012-06-09,Summer,2012,June,17,No,Saturday,Clear,0.84,0.7121,24.0,0.0,238,257,495,Weekend,Low
12494,2012-06-09,Summer,2012,June,18,No,Saturday,Clear,0.82,0.697,24.0,0.2239,175,276,451,Weekend,Low
12495,2012-06-09,Summer,2012,June,19,No,Saturday,Clear,0.8,0.697,28.999999999999996,0.1642,128,232,360,Weekend,Low
12496,2012-06-09,Summer,2012,June,20,No,Saturday,Clear,0.76,0.6667,35.0,0.2239,125,238,363,Weekend,Normal
12497,2012-06-09,Summer,2012,June,21,No,Saturday,Clear,0.74,0.6515,40.0,0.194,105,211,316,Weekend,Normal
12498,2012-06-09,Summer,2012,June,22,No,Saturday,Clear,0.7,0.6515,57.99999999999999,0.1642,63,151,214,Weekend,Normal
12499,2012-06-09,Summer,2012,June,23,No,Saturday,Clear,0.68,0.6364,61.0,0.1642,69,161,230,Weekend,High
12500,2012-06-10,Summer,2012,June,0,No,Sunday,Clear,0.66,0.6212,69.0,0.1045,33,125,158,Weekend,High
12501,2012-06-10,Summer,2012,June,1,No,Sunday,Clear,0.64,0.6061,73.0,0.1343,32,84,116,Weekend,High
12502,2012-06-10,Summer,2012,June,2,No,Sunday,Clear,0.64,0.6061,69.0,0.1343,17,56,73,Weekend,High
12503,2012-06-10,Summer,2012,June,3,No,Sunday,Clear,0.64,0.6061,73.0,0.1045,6,23,29,Weekend,High
12504,2012-06-10,Summer,2012,June,4,No,Sunday,Clear,0.62,0.5909,78.0,0.0896,1,9,10,Weekend,High
12505,2012-06-10,Summer,2012,June,5,No,Sunday,Clear,0.62,0.6061,69.0,0.0896,3,10,13,Weekend,High
12506,2012-06-10,Summer,2012,June,6,No,Sunday,Clear,0.62,0.5909,73.0,0.0,3,27,30,Weekend,High
12507,2012-06-10,Summer,2012,June,7,No,Sunday,Clear,0.6,0.5758,78.0,0.1045,21,41,62,Weekend,High
12508,2012-06-10,Summer,2012,June,8,No,Sunday,Clear,0.64,0.6061,73.0,0.0896,59,122,181,Weekend,High
12509,2012-06-10,Summer,2012,June,9,No,Sunday,Clear,0.7,0.6515,57.99999999999999,0.0,91,175,266,Weekend,Normal
12510,2012-06-10,Summer,2012,June,10,No,Sunday,Clear,0.76,0.6818,40.0,0.1045,148,265,413,Weekend,Normal
12511,2012-06-10,Summer,2012,June,11,No,Sunday,Clear,0.76,0.6818,45.0,0.0896,184,315,499,Weekend,Normal
12512,2012-06-10,Summer,2012,June,12,No,Sunday,Clear,0.82,0.7121,30.0,0.0,173,329,502,Weekend,Low
12513,2012-06-10,Summer,2012,June,13,No,Sunday,Clear,0.84,0.7273,28.000000000000004,0.1343,204,288,492,Weekend,Low
12514,2012-06-10,Summer,2012,June,14,No,Sunday,Clear,0.84,0.7273,30.0,0.1343,186,314,500,Weekend,Low
12515,2012-06-10,Summer,2012,June,15,No,Sunday,Clear,0.84,0.7273,30.0,0.2239,159,316,475,Weekend,Low
12516,2012-06-10,Summer,2012,June,16,No,Sunday,Clear,0.84,0.7424,36.0,0.2836,173,335,508,Weekend,Normal
12517,2012-06-10,Summer,2012,June,17,No,Sunday,Clear,0.82,0.7424,41.0,0.2836,184,337,521,Weekend,Normal
12518,2012-06-10,Summer,2012,June,18,No,Sunday,Clear,0.82,0.7273,38.0,0.2239,164,326,490,Weekend,Normal
12519,2012-06-10,Summer,2012,June,19,No,Sunday,Clear,0.82,0.7121,28.000000000000004,0.2836,115,260,375,Weekend,Low
12520,2012-06-10,Summer,2012,June,20,No,Sunday,Clear,0.76,0.6818,48.0,0.1642,113,250,363,Weekend,Normal
